"state","statename","place","placename"
"40","Oklahoma","04700","Bearden town"
"40","Oklahoma","04750","Beaver town"
"40","Oklahoma","04950","Bee CDP"
"40","Oklahoma","05000","Beggs city"
"40","Oklahoma","05070","Belfonte CDP"
"40","Oklahoma","05090","Bell CDP"
"40","Oklahoma","05400","Bennington town"
"40","Oklahoma","05550","Bernice town"
"40","Oklahoma","05650","Bessie town"
"40","Oklahoma","05700","Bethany city"
"40","Oklahoma","05800","Bethel Acres town"
"40","Oklahoma","05900","Big Cabin town"
"40","Oklahoma","06100","Billings town"
"40","Oklahoma","06200","Binger town"
"40","Oklahoma","06350","Bison CDP"
"40","Oklahoma","06400","Bixby city"
"40","Oklahoma","06450","Blackburn town"
"40","Oklahoma","06500","Blackgum CDP"
"40","Oklahoma","06600","Blackwell city"
"40","Oklahoma","06650","Blair town"
"40","Oklahoma","06700","Blanchard city"
"40","Oklahoma","06900","Blue CDP"
"40","Oklahoma","06950","Bluejacket town"
"40","Oklahoma","07300","Boise City city"
"40","Oklahoma","07350","Bokchito town"
"40","Oklahoma","07450","Bokoshe town"
"40","Oklahoma","07500","Boley town"
"40","Oklahoma","07750","Boswell town"
"40","Oklahoma","07950","Bowlegs town"
"40","Oklahoma","08050","Box CDP"
"40","Oklahoma","08150","Boynton town"
"40","Oklahoma","08300","Bradley town"
"40","Oklahoma","08400","Braggs town"
"40","Oklahoma","08450","Braman town"
"40","Oklahoma","08550","Bray town"
"40","Oklahoma","08600","Breckenridge town"
"40","Oklahoma","08650","Brent CDP"
"40","Oklahoma","08725","Bridge Creek town"
"40","Oklahoma","08750","Bridgeport city"
"40","Oklahoma","08775","Briggs CDP"
"40","Oklahoma","08900","Bristow city"
"40","Oklahoma","09050","Broken Arrow city"
"40","Oklahoma","09100","Broken Bow city"
"40","Oklahoma","09150","Bromide town"
"40","Oklahoma","09400","Brooksville town"
"40","Oklahoma","09612","Brush Creek CDP"
"40","Oklahoma","09650","Brushy CDP"
"40","Oklahoma","09850","Buffalo town"
"40","Oklahoma","09887","Bull Hollow CDP"
"40","Oklahoma","09950","Burbank town"
"40","Oklahoma","10050","Burlington town"
"40","Oklahoma","10250","Burns Flat town"
"40","Oklahoma","10400","Bushyhead CDP"
"40","Oklahoma","10450","Butler town"
"40","Oklahoma","10460","Butler CDP"
"40","Oklahoma","10550","Byars town"
"40","Oklahoma","10600","Byng town"
"40","Oklahoma","10650","Byron town"
"40","Oklahoma","10700","Cache city"
"40","Oklahoma","10800","Caddo town"
"40","Oklahoma","10950","Calera town"
"40","Oklahoma","11050","Calumet town"
"40","Oklahoma","11100","Calvin town"
"40","Oklahoma","11150","Camargo town"
"40","Oklahoma","11300","Cameron town"
"40","Oklahoma","11450","Canadian town"
"40","Oklahoma","11550","Caney town"
"40","Oklahoma","11600","Canton town"
"40","Oklahoma","11650","Canute town"
"40","Oklahoma","11750","Capron town"
"40","Oklahoma","11900","Cardin town"
"40","Oklahoma","11975","Carlisle CDP"
"40","Oklahoma","12000","Carmen town"
"40","Oklahoma","12050","Carnegie town"
"40","Oklahoma","12100","Carney town"
"40","Oklahoma","12200","Carrier town"
"40","Oklahoma","12300","Carter town"
"40","Oklahoma","12550","Cartwright CDP"
"40","Oklahoma","12650","Cashion town"
"40","Oklahoma","12750","Castle town"
"40","Oklahoma","12900","Catoosa city"
"40","Oklahoma","12915","Cayuga CDP"
"40","Oklahoma","12930","Cedar Crest CDP"
"40","Oklahoma","12960","Cedar Valley city"
"40","Oklahoma","13000","Cement town"
"40","Oklahoma","13100","Centrahoma city"
"40","Oklahoma","13135","Central High town"
"40","Oklahoma","13500","Chandler city"
"40","Oklahoma","13600","Chattanooga town"
"40","Oklahoma","13650","Checotah city"
"40","Oklahoma","13700","Chelsea town"
"40","Oklahoma","13750","Cherokee city"
"40","Oklahoma","13775","Cherry Tree CDP"
"40","Oklahoma","13800","Chester CDP"
"40","Oklahoma","13850","Chewey CDP"
"40","Oklahoma","13900","Cheyenne town"
"40","Oklahoma","13950","Chickasha city"
"40","Oklahoma","14200","Choctaw city"
"40","Oklahoma","14300","Chouteau town"
"40","Oklahoma","14350","Christie CDP"
"40","Oklahoma","14500","Cimarron City town"
"40","Oklahoma","14700","Claremore city"
"40","Oklahoma","14900","Clayton town"
"40","Oklahoma","15050","Clearview town"
"40","Oklahoma","15250","Cleora CDP"
"40","Oklahoma","15300","Cleo Springs town"
"40","Oklahoma","15350","Cleveland city"
"40","Oklahoma","15400","Clinton city"
"40","Oklahoma","15625","Cloud Creek CDP"
"40","Oklahoma","15800","Coalgate city"
"40","Oklahoma","16050","Colbert town"
"40","Oklahoma","16100","Colcord town"
"40","Oklahoma","16200","Cole town"
"40","Oklahoma","16350","Collinsville city"
"40","Oklahoma","16400","Colony town"
"40","Oklahoma","16450","Comanche city"
"40","Oklahoma","16500","Commerce city"
"40","Oklahoma","17050","Cooperton town"
"40","Oklahoma","17100","Copan town"
"40","Oklahoma","17110","Copeland CDP"
"40","Oklahoma","17300","Corn town"
"40","Oklahoma","17350","Cornish town"
"40","Oklahoma","17550","Council Hill town"
"40","Oklahoma","17700","Covington town"
"40","Oklahoma","17800","Coweta city"
"40","Oklahoma","17850","Cowlington town"
"40","Oklahoma","17950","Coyle town"
"40","Oklahoma","18250","Crescent city"
"40","Oklahoma","18450","Cromwell town"
"40","Oklahoma","18550","Crowder town"
"40","Oklahoma","18850","Cushing city"
"40","Oklahoma","18950","Custer City town"
"40","Oklahoma","19000","Cyril town"
"40","Oklahoma","19050","Dacoma town"
"40","Oklahoma","19150","Dale CDP"
"40","Oklahoma","19350","Davenport town"
"40","Oklahoma","19400","Davidson town"
"40","Oklahoma","19450","Davis city"
"40","Oklahoma","19650","Deer Creek town"
"40","Oklahoma","19665","Deer Lick CDP"
"40","Oklahoma","19850","Delaware town"
"40","Oklahoma","19900","Del City city"
"40","Oklahoma","20100","Dennis CDP"
"40","Oklahoma","20300","Depew town"
"40","Oklahoma","20450","Devol town"
"40","Oklahoma","20500","Dewar town"
"40","Oklahoma","20550","Dewey city"
"40","Oklahoma","20650","Dibble town"
"40","Oklahoma","20700","Dickson town"
"40","Oklahoma","20850","Dill City town"
"40","Oklahoma","20900","Disney town"
"40","Oklahoma","21020","Dodge CDP"
"40","Oklahoma","21150","Dotyville CDP"
"40","Oklahoma","21200","Dougherty town"
"40","Oklahoma","21250","Douglas town"
"40","Oklahoma","21350","Dover town"
"40","Oklahoma","21672","Dripping Springs CDP"
"40","Oklahoma","21676","Drowning Creek CDP"
"40","Oklahoma","21700","Drummond town"
"40","Oklahoma","21750","Drumright city"
"40","Oklahoma","21755","Dry Creek CDP"
"40","Oklahoma","21760","Duchess Landing CDP"
"40","Oklahoma","21900","Duncan city"
"40","Oklahoma","22050","Durant city"
"40","Oklahoma","22200","Dustin town"
"40","Oklahoma","22275","Dwight Mission CDP"
"40","Oklahoma","22350","Eagletown CDP"
"40","Oklahoma","22400","Eakly town"
"40","Oklahoma","22500","Earlsboro town"
"40","Oklahoma","22550","East Duke town"
"40","Oklahoma","23200","Edmond city"
"40","Oklahoma","23300","Eldon CDP"
"40","Oklahoma","23350","Eldorado town"
"40","Oklahoma","23450","Elgin city"
"40","Oklahoma","23500","Elk City city"
"40","Oklahoma","23550","Elmer town"
"40","Oklahoma","23575","Elm Grove CDP"
"40","Oklahoma","23600","Elmore City town"
"40","Oklahoma","23700","El Reno city"
"40","Oklahoma","23900","Empire City town"
"40","Oklahoma","23950","Enid city"
"40","Oklahoma","24200","Erick city"
"40","Oklahoma","24300","Erin Springs town"
"40","Oklahoma","24460","Etowah town"
"40","Oklahoma","24650","Eufaula city"
"40","Oklahoma","24762","Evening Shade CDP"
"40","Oklahoma","24850","Fairfax town"
"40","Oklahoma","24875","Fairfield CDP"
"40","Oklahoma","24900","Fairland town"
"40","Oklahoma","24950","Fairmont town"
"40","Oklahoma","25000","Fair Oaks town"
"40","Oklahoma","25100","Fairview city"
"40","Oklahoma","25250","Fallis town"
"40","Oklahoma","25400","Fanshawe town"
"40","Oklahoma","25450","Fargo town"
"40","Oklahoma","25650","Faxon town"
"40","Oklahoma","25850","Felt CDP"
"40","Oklahoma","26250","Fitzhugh town"
"40","Oklahoma","26350","Fletcher town"
"40","Oklahoma","26415","Flint Creek CDP"
"40","Oklahoma","26525","Flute Springs CDP"
"40","Oklahoma","26750","Foraker town"
"40","Oklahoma","26850","Forest Park town"
"40","Oklahoma","26900","Forgan town"
"40","Oklahoma","27100","Fort Cobb town"
"40","Oklahoma","27150","Fort Coffee town"
"40","Oklahoma","27200","Fort Gibson town"
"40","Oklahoma","27350","Fort Supply town"
"40","Oklahoma","27400","Fort Towson town"
"40","Oklahoma","27450","Foss town"
"40","Oklahoma","27500","Foster town"
"40","Oklahoma","27600","Foyil town"
"40","Oklahoma","27650","Francis town"
"40","Oklahoma","27800","Frederick city"
"40","Oklahoma","27850","Freedom town"
"40","Oklahoma","27900","Friendship town"
"40","Oklahoma","28250","Gage town"
"40","Oklahoma","28350","Gans town"
"40","Oklahoma","28500","Garber city"
"40","Oklahoma","28700","Garvin town"
"40","Oklahoma","28800","Gate town"
"40","Oklahoma","28900","Geary city"
"40","Oklahoma","28950","Gene Autry town"
"40","Oklahoma","29100","Geronimo town"
"40","Oklahoma","29150","Gerty town"
"40","Oklahoma","29300","Gideon CDP"
"40","Oklahoma","29400","Glencoe town"
"40","Oklahoma","29600","Glenpool city"
"40","Oklahoma","29850","Goldsby town"
"40","Oklahoma","29900","Goltry town"
"40","Oklahoma","30200","Goodwell town"
"40","Oklahoma","30300","Gore town"
"40","Oklahoma","30350","Gotebo town"
"40","Oklahoma","30400","Gould town"
"40","Oklahoma","30600","Gracemont town"
"40","Oklahoma","30750","Grainola town"
"40","Oklahoma","30850","Grandfield city"
"40","Oklahoma","30900","Grand Lake Towne town"
"40","Oklahoma","30915","Grandview CDP"
"40","Oklahoma","30950","Granite town"
"40","Oklahoma","31000","Grant CDP"
"40","Oklahoma","31150","Grayson town"
"40","Oklahoma","31165","Greasy CDP"
"40","Oklahoma","31250","Greenfield town"
"40","Oklahoma","31425","Gregory CDP"
"40","Oklahoma","31600","Grove city"
"40","Oklahoma","31700","Guthrie city"
"40","Oklahoma","31750","Guymon city"
"40","Oklahoma","31900","Haileyville city"
"40","Oklahoma","32050","Hallett town"
"40","Oklahoma","32250","Hammon town"
"40","Oklahoma","32350","Hanna town"
"40","Oklahoma","32550","Hardesty town"
"40","Oklahoma","32750","Harrah city"
"40","Oklahoma","32850","Hartshorne city"
"40","Oklahoma","32900","Haskell town"
"40","Oklahoma","33000","Hastings town"
"40","Oklahoma","33150","Haworth town"
"40","Oklahoma","33300","Headrick town"
"40","Oklahoma","33350","Healdton city"
"40","Oklahoma","33400","Heavener city"
"40","Oklahoma","33450","Helena town"
"40","Oklahoma","33600","Hendrix town"
"40","Oklahoma","33700","Hennessey town"
"40","Oklahoma","33750","Henryetta city"
"40","Oklahoma","34150","Hickory town"
"40","Oklahoma","34650","Hillsdale town"
"40","Oklahoma","34750","Hinton town"
"40","Oklahoma","34850","Hitchcock town"
"40","Oklahoma","34900","Hitchita town"
"40","Oklahoma","35000","Hobart city"
"40","Oklahoma","35300","Hoffman town"
"40","Oklahoma","35400","Holdenville city"
"40","Oklahoma","35500","Hollis city"
"40","Oklahoma","35550","Hollister town"
"40","Oklahoma","35850","Hominy city"
"40","Oklahoma","36000","Hooker city"
"40","Oklahoma","36020","Hoot Owl town"
"40","Oklahoma","36090","Horntown town"
"40","Oklahoma","36150","Howe town"
"40","Oklahoma","36300","Hugo city"
"40","Oklahoma","36400","Hulbert town"
"40","Oklahoma","36600","Hunter town"
"40","Oklahoma","36700","Hydro town"
"40","Oklahoma","36750","Idabel city"
"40","Oklahoma","36850","Indiahoma town"
"40","Oklahoma","36945","Indianola CDP"
"40","Oklahoma","36950","Indianola town"
"40","Oklahoma","37100","Inola town"
"40","Oklahoma","37275","Iron Post CDP"
"40","Oklahoma","37350","Isabella CDP"
"40","Oklahoma","37410","IXL town"
"40","Oklahoma","37650","Jay city"
"40","Oklahoma","37750","Jefferson town"
"40","Oklahoma","37800","Jenks city"
"40","Oklahoma","37850","Jennings town"
"40","Oklahoma","38000","Jet town"
"40","Oklahoma","38200","Johnson town"
"40","Oklahoma","38350","Jones town"
"40","Oklahoma","38475","Justice CDP"
"40","Oklahoma","38600","Kansas town"
"40","Oklahoma","38700","Katie town"
"40","Oklahoma","38800","Kaw City city"
"40","Oklahoma","39000","Kellyville town"
"40","Oklahoma","39050","Kemp town"
"40","Oklahoma","39150","Kendrick town"
"40","Oklahoma","39200","Kenefic town"
"40","Oklahoma","39400","Kenton CDP"
"40","Oklahoma","39450","Kenwood CDP"
"40","Oklahoma","39500","Keota town"
"40","Oklahoma","39550","Ketchum town"
"40","Oklahoma","39600","Keyes town"
"40","Oklahoma","39625","Keys CDP"
"40","Oklahoma","39750","Kiefer town"
"40","Oklahoma","39800","Kildare town"
"40","Oklahoma","39850","Kingfisher city"
"40","Oklahoma","39900","Kingston town"
"40","Oklahoma","39950","Kinta town"
"40","Oklahoma","40000","Kiowa town"
"40","Oklahoma","40100","Knowles town"
"40","Oklahoma","40200","Konawa city"
"40","Oklahoma","40300","Krebs city"
"40","Oklahoma","40400","Kremlin town"
"40","Oklahoma","40700","Lahoma town"
"40","Oklahoma","40800","Lake Aluma town"
"40","Oklahoma","41250","Lamar town"
"40","Oklahoma","41300","Lambert town"
"40","Oklahoma","41350","Lamont town"
"40","Oklahoma","41400","Lane CDP"
"40","Oklahoma","41500","Langley town"
"40","Oklahoma","41550","Langston town"
"40","Oklahoma","41700","Laverne town"
"40","Oklahoma","41760","Lawrence Creek town"
"40","Oklahoma","41850","Lawton city"
"40","Oklahoma","41900","Leach CDP"
"40","Oklahoma","41950","Lebanon CDP"
"40","Oklahoma","42050","Leedey town"
"40","Oklahoma","42150","Le Flore town"
"40","Oklahoma","42200","Lehigh city"
"40","Oklahoma","42300","Lenapah town"
"40","Oklahoma","42450","Leon town"
"40","Oklahoma","42700","Lexington city"
"40","Oklahoma","42855","Liberty CDP"
"40","Oklahoma","42860","Liberty town"
"40","Oklahoma","43000","Lima town"
"40","Oklahoma","43057","Limestone CDP"
"40","Oklahoma","43150","Lindsay city"
"40","Oklahoma","43450","Loco town"
"40","Oklahoma","43500","Locust Grove town"
"40","Oklahoma","43750","Lone Grove city"
"40","Oklahoma","43850","Lone Wolf town"
"40","Oklahoma","43900","Long CDP"
"40","Oklahoma","43950","Longdale town"
"40","Oklahoma","43975","Longtown CDP"
"40","Oklahoma","44000","Lookeba town"
"40","Oklahoma","44075","Lost City CDP"
"40","Oklahoma","44100","Lotsee town"
"40","Oklahoma","44150","Loveland town"
"40","Oklahoma","44300","Loyal town"
"40","Oklahoma","44350","Lucien CDP"
"40","Oklahoma","44500","Luther town"
"40","Oklahoma","44775","Lyons Switch CDP"
"40","Oklahoma","44800","McAlester city"
"40","Oklahoma","44925","McCord CDP"
"40","Oklahoma","44950","McCurtain town"
"40","Oklahoma","45350","McLoud town"
"40","Oklahoma","45500","Macomb town"
"40","Oklahoma","45750","Madill city"
"40","Oklahoma","46000","Manchester town"
"40","Oklahoma","46050","Mangum city"
"40","Oklahoma","46150","Manitou town"
"40","Oklahoma","46200","Mannford town"
"40","Oklahoma","46300","Mannsville town"
"40","Oklahoma","46400","Maramec town"
"40","Oklahoma","46450","Marble City town"
"40","Oklahoma","46488","Marietta CDP"
"40","Oklahoma","46500","Marietta city"
"40","Oklahoma","46550","Marland town"
"40","Oklahoma","46600","Marlow city"
"40","Oklahoma","46650","Marshall town"
"40","Oklahoma","46700","Martha town"
"40","Oklahoma","46900","Maud city"
"40","Oklahoma","47000","May town"
"40","Oklahoma","47150","Maysville town"
"40","Oklahoma","47200","Mazie CDP"
"40","Oklahoma","47250","Mead town"
"40","Oklahoma","47300","Medford city"
"40","Oklahoma","47350","Medicine Park town"
"40","Oklahoma","47450","Meeker town"
"40","Oklahoma","47750","Meno town"
"40","Oklahoma","47800","Meridian town"
"40","Oklahoma","47810","Meridian CDP"
"40","Oklahoma","48000","Miami city"
"40","Oklahoma","48350","Midwest City city"
"40","Oklahoma","48400","Milburn town"
"40","Oklahoma","48500","Mill Creek town"
"40","Oklahoma","48600","Millerton town"
"40","Oklahoma","48750","Minco city"
"40","Oklahoma","49000","Moffett town"
"40","Oklahoma","49200","Moore city"
"40","Oklahoma","49250","Mooreland town"
"40","Oklahoma","49400","Morris city"
"40","Oklahoma","49450","Morrison town"
"40","Oklahoma","49550","Mounds town"
"40","Oklahoma","49600","Mountain Park town"
"40","Oklahoma","49650","Mountain View town"
"40","Oklahoma","49825","Mulberry CDP"
"40","Oklahoma","49850","Muldrow town"
"40","Oklahoma","49900","Mulhall town"
"40","Oklahoma","49950","Murphy CDP"
"40","Oklahoma","50050","Muskogee city"
"40","Oklahoma","50100","Mustang city"
"40","Oklahoma","50150","Mutual town"
"40","Oklahoma","50200","Narcissa CDP"
"40","Oklahoma","50250","Nardin CDP"
"40","Oklahoma","50300","Nash town"
"40","Oklahoma","50975","Nescatunga CDP"
"40","Oklahoma","51050","New Alluwe town"
"40","Oklahoma","51150","Newcastle city"
"40","Oklahoma","51250","New Cordell city"
"40","Oklahoma","51275","New Eucha CDP"
"40","Oklahoma","51300","Newkirk city"
"40","Oklahoma","51750","New Woodville town"
"40","Oklahoma","51800","Nichols Hills city"
"40","Oklahoma","51850","Nicoma Park city"
"40","Oklahoma","51900","Nicut CDP"
"40","Oklahoma","52100","Ninnekah town"
"40","Oklahoma","52150","Noble city"
"40","Oklahoma","52450","Norge town"
"40","Oklahoma","52500","Norman city"
"40","Oklahoma","52600","North Enid town"
"40","Oklahoma","52700","North Miami town"
"40","Oklahoma","52862","Notchietown CDP"
"40","Oklahoma","52900","Nowata city"
"40","Oklahoma","53210","Oak Grove town"
"40","Oklahoma","53350","Oakhurst CDP"
"40","Oklahoma","53400","Oakland town"
"40","Oklahoma","53550","Oaks town"
"40","Oklahoma","53600","Oakwood town"
"40","Oklahoma","53700","Ochelata town"
"40","Oklahoma","54000","Oilton city"
"40","Oklahoma","54050","Okarche town"
"40","Oklahoma","54100","Okay town"
"40","Oklahoma","54150","Okeene town"
"40","Oklahoma","54200","Okemah city"
"40","Oklahoma","55000","Oklahoma City city"
"40","Oklahoma","55150","Okmulgee city"
"40","Oklahoma","55200","Oktaha town"
"40","Oklahoma","55275","Old Eucha CDP"
"40","Oklahoma","55285","Old Green CDP"
"40","Oklahoma","55450","Olustee town"
"40","Oklahoma","55750","Oologah town"
"40","Oklahoma","55850","Optima town"
"40","Oklahoma","56050","Orlando town"
"40","Oklahoma","56150","Osage town"
"40","Oklahoma","56650","Owasso city"
"40","Oklahoma","56800","Paden town"
"40","Oklahoma","56900","Panama town"
"40","Oklahoma","57100","Paoli town"
"40","Oklahoma","57150","Paradise Hill town"
"40","Oklahoma","57300","Park Hill CDP"
"40","Oklahoma","57550","Pauls Valley city"
"40","Oklahoma","57600","Pawhuska city"
"40","Oklahoma","57650","Pawnee city"
"40","Oklahoma","57875","Peavine CDP"
"40","Oklahoma","57950","Peggs CDP"
"40","Oklahoma","58050","Pensacola town"
"40","Oklahoma","58100","Peoria town"
"40","Oklahoma","58150","Perkins city"
"40","Oklahoma","58250","Perry city"
"40","Oklahoma","58400","Pettit CDP"
"40","Oklahoma","58500","Phillips town"
"40","Oklahoma","58550","Picher city"
"40","Oklahoma","58700","Piedmont city"
"40","Oklahoma","59100","Piney CDP"
"40","Oklahoma","59125","Pinhook Corner CDP"
"40","Oklahoma","59150","Pink town"
"40","Oklahoma","59175","Pin Oak Acres CDP"
"40","Oklahoma","59350","Pittsburg town"
"40","Oklahoma","59700","Pocasset town"
"40","Oklahoma","59750","Pocola town"
"40","Oklahoma","59850","Ponca City city"
"40","Oklahoma","59950","Pond Creek city"
"40","Oklahoma","60150","Porter town"
"40","Oklahoma","60250","Porum town"
"40","Oklahoma","60350","Poteau city"
"40","Oklahoma","60500","Prague city"
"40","Oklahoma","60750","Proctor CDP"
"40","Oklahoma","60850","Prue town"
"40","Oklahoma","61000","Pryor Creek city"
"40","Oklahoma","61020","Pump Back CDP"
"40","Oklahoma","61150","Purcell city"
"40","Oklahoma","61250","Putnam town"
"40","Oklahoma","61400","Quapaw town"
"40","Oklahoma","61550","Quinton town"
"40","Oklahoma","61650","Ralston town"
"40","Oklahoma","61700","Ramona town"
"40","Oklahoma","61850","Randlett town"
"40","Oklahoma","61900","Ratliff City town"
"40","Oklahoma","61950","Rattan town"
"40","Oklahoma","62000","Ravia town"
"40","Oklahoma","62200","Redbird town"
"40","Oklahoma","62275","Redbird Smith CDP"
"40","Oklahoma","62550","Red Oak town"
"40","Oklahoma","62650","Red Rock town"
"40","Oklahoma","62875","Remy CDP"
"40","Oklahoma","62900","Renfrow town"
"40","Oklahoma","62950","Rentiesville town"
"40","Oklahoma","63100","Reydon town"
"40","Oklahoma","63350","Ringling town"
"40","Oklahoma","63450","Ringwood town"
"40","Oklahoma","63500","Ripley town"
"40","Oklahoma","63537","River Bottom CDP"
"40","Oklahoma","63600","Rock Island town"
"40","Oklahoma","63700","Rocky town"
"40","Oklahoma","63715","Rocky Ford CDP"
"40","Oklahoma","63720","Rocky Mountain CDP"
"40","Oklahoma","63750","Roff town"
"40","Oklahoma","63800","Roland town"
"40","Oklahoma","63900","Roosevelt town"
"40","Oklahoma","63950","Rose CDP"
"40","Oklahoma","64000","Rosedale town"
"40","Oklahoma","64050","Rosston town"
"40","Oklahoma","64300","Rush Springs town"
"40","Oklahoma","64600","Ryan town"
"40","Oklahoma","64850","St. Louis town"
"40","Oklahoma","64875","Salem CDP"
"40","Oklahoma","64950","Salina town"
"40","Oklahoma","65000","Sallisaw city"
"40","Oklahoma","65062","Sams Corner CDP"
"40","Oklahoma","65240","Sand Hill CDP"
"40","Oklahoma","65300","Sand Springs city"
"40","Oklahoma","65400","Sapulpa city"
"40","Oklahoma","65500","Sasakwa town"
"40","Oklahoma","65600","Savanna town"
"40","Oklahoma","65650","Sawyer town"
"40","Oklahoma","65700","Sayre city"
"40","Oklahoma","65900","Schulter town"
"40","Oklahoma","66050","Scraper CDP"
"40","Oklahoma","66250","Seiling city"
"40","Oklahoma","66350","Seminole city"
"40","Oklahoma","66400","Sentinel town"
"40","Oklahoma","66450","Sequoyah CDP"
"40","Oklahoma","66510","Shady Grove CDP"
"40","Oklahoma","66520","Shady Grove CDP"
"40","Oklahoma","66540","Shady Grove town"
"40","Oklahoma","66550","Shady Point town"
"40","Oklahoma","66600","Shamrock town"
"40","Oklahoma","66650","Sharon town"
"40","Oklahoma","66750","Shattuck town"
"40","Oklahoma","66800","Shawnee city"
"40","Oklahoma","67200","Shidler city"
"40","Oklahoma","67400","Short CDP"
"40","Oklahoma","67550","Silo town"
"40","Oklahoma","67625","Simms CDP"
"40","Oklahoma","67800","Skedee town"
"40","Oklahoma","67850","Skiatook town"
"40","Oklahoma","67950","Slaughterville town"
"40","Oklahoma","68000","Slick town"
"40","Oklahoma","68200","Smith Village town"
"40","Oklahoma","68250","Smithville town"
"40","Oklahoma","68275","Snake Creek CDP"
"40","Oklahoma","68400","Snyder city"
"40","Oklahoma","68500","Soper town"
"40","Oklahoma","68537","Sour John CDP"
"40","Oklahoma","68600","South Coffeyville town"
"40","Oklahoma","68950","Sparks town"
"40","Oklahoma","69000","Spaulding town"
"40","Oklahoma","69050","Spavinaw town"
"40","Oklahoma","69200","Spencer city"
"40","Oklahoma","69300","Sperry town"
"40","Oklahoma","69350","Spiro town"
"40","Oklahoma","69400","Sportsmen Acres town"
"40","Oklahoma","69500","Springer town"
"40","Oklahoma","70037","Steely Hollow CDP"
"40","Oklahoma","70150","Sterling town"
"40","Oklahoma","70200","Stidham town"
"40","Oklahoma","70250","Stigler city"
"40","Oklahoma","70300","Stillwater city"
"40","Oklahoma","70350","Stilwell city"
"40","Oklahoma","70500","Stonewall town"
"40","Oklahoma","70512","Stoney Point CDP"
"40","Oklahoma","70750","Strang town"
"40","Oklahoma","70800","Stratford town"
"40","Oklahoma","70850","Stringtown town"
"40","Oklahoma","70950","Strong City town"
"40","Oklahoma","71000","Stroud city"
"40","Oklahoma","71050","Stuart town"
"40","Oklahoma","71250","Sugden town"
"40","Oklahoma","71350","Sulphur city"
"40","Oklahoma","71450","Summit town"
"40","Oklahoma","71900","Sweetwater town"
"40","Oklahoma","71950","Swink CDP"
"40","Oklahoma","71965","Sycamore CDP"
"40","Oklahoma","72050","Taft town"
"40","Oklahoma","72075","Tagg Flats CDP"
"40","Oklahoma","72100","Tahlequah city"
"40","Oklahoma","72200","Talala town"
"40","Oklahoma","72250","Talihina town"
"40","Oklahoma","72350","Taloga town"
"40","Oklahoma","72400","Tamaha town"
"40","Oklahoma","72500","Tatums town"
"40","Oklahoma","72650","Tecumseh city"
"40","Oklahoma","72750","Temple town"
"40","Oklahoma","72775","Tenkiller CDP"
"40","Oklahoma","72800","Teresita CDP"
"40","Oklahoma","72850","Terlton town"
"40","Oklahoma","72900","Terral town"
"40","Oklahoma","72950","Texanna CDP"
"40","Oklahoma","73100","Texhoma town"
"40","Oklahoma","73150","Texola town"
"40","Oklahoma","73200","Thackerville town"
"40","Oklahoma","73250","The Village city"
"40","Oklahoma","73450","Thomas city"
"40","Oklahoma","73600","Tiawah CDP"
"40","Oklahoma","73850","Tipton town"
"40","Oklahoma","73900","Tishomingo city"
"40","Oklahoma","73950","Titanic CDP"
"40","Oklahoma","74150","Tonkawa city"
"40","Oklahoma","74400","Tribbey town"
"40","Oklahoma","74550","Tryon town"
"40","Oklahoma","74650","Tullahassee town"
"40","Oklahoma","75000","Tulsa city"
"40","Oklahoma","75050","Tupelo city"
"40","Oklahoma","75150","Turley CDP"
"40","Oklahoma","75200","Turpin CDP"
"40","Oklahoma","75250","Tushka town"
"40","Oklahoma","75300","Tuskahoma CDP"
"40","Oklahoma","75450","Tuttle city"
"40","Oklahoma","75600","Twin Oaks CDP"
"40","Oklahoma","75750","Tyrone town"
"40","Oklahoma","75950","Union City town"
"40","Oklahoma","76500","Valley Brook town"
"40","Oklahoma","76600","Valley Park town"
"40","Oklahoma","76650","Valliant town"
"40","Oklahoma","76900","Velma town"
"40","Oklahoma","76950","Vera town"
"40","Oklahoma","77000","Verden town"
"40","Oklahoma","77050","Verdigris town"
"40","Oklahoma","77250","Vian town"
"40","Oklahoma","77300","Vici town"
"40","Oklahoma","77550","Vinita city"
"40","Oklahoma","77850","Wagoner city"
"40","Oklahoma","77900","Wainwright town"
"40","Oklahoma","77950","Wakita town"
"40","Oklahoma","78150","Walters city"
"40","Oklahoma","78200","Wanette town"
"40","Oklahoma","78250","Wann town"
"40","Oklahoma","78300","Wapanucka town"
"40","Oklahoma","78400","Warner town"
"40","Oklahoma","78500","Warr Acres city"
"40","Oklahoma","78650","Warwick town"
"40","Oklahoma","78700","Washington town"
"40","Oklahoma","78950","Watonga city"
"40","Oklahoma","79100","Watts town"
"40","Oklahoma","79150","Wauhillau CDP"
"40","Oklahoma","79200","Waukomis town"
"40","Oklahoma","79250","Waurika city"
"40","Oklahoma","79300","Wayne town"
"40","Oklahoma","79350","Waynoka city"
"40","Oklahoma","79450","Weatherford city"
"40","Oklahoma","79600","Webb City town"
"40","Oklahoma","79650","Webbers Falls town"
"40","Oklahoma","79750","Welch town"
"40","Oklahoma","79800","Weleetka town"
"40","Oklahoma","79850","Welling CDP"
"40","Oklahoma","79900","Wellston town"
"40","Oklahoma","80230","West Peavine CDP"
"40","Oklahoma","80250","Westport town"
"40","Oklahoma","80350","West Siloam Springs town"
"40","Oklahoma","80450","Westville town"
"40","Oklahoma","80500","Wetumka city"
